State,YearMonth,UnemploymentRate
MO,200910,9.0
MO,200911,9.1
MO,200912,9.3
MO,200913,9.1
MO,201001,10.3
MO,201002,10.4
MO,201003,10.1
MO,201004,9.1
MO,201005,9.1
MO,201006,9.2
MO,201007,9.6
MO,201008,9.4
MO,201009,8.9
MO,201010,8.8
MO,201011,9.2
MO,201012,9.1
MO,201013,9.4
MO,201101,9.9
MO,201102,9.7
MO,201103,9.2
MO,201104,8.4
MO,201105,8.6
MO,201106,8.8
MO,201107,8.8
MO,201108,8.7
MO,201109,8.1
MO,201110,7.7
MO,201111,7.4
MO,201112,7.5
MO,201113,8.6
MO,201201,7.9
MO,201202,8.1
MO,201203,7.8
MO,201204,6.7
MO,201205,6.9
MO,201206,7.2
MO,201207,7.6
MO,201208,7.2
MO,201209,6.3
MO,201210,6.5
MO,201211,6.4
MO,201212,6.7
MO,201213,7.1
MO,201301,7.7
MO,201302,7.5
MO,201303,7.1
MO,201304,6.3
MO,201305,6.7
MO,201306,7.1
MO,201307,7.3
MO,201308,6.9
MO,201309,6.1
MO,201310,6.1
MO,201311,6.0
MO,201312,6.2
MO,201313,6.8
MO,201401,7.2
MO,201402,7.5
MO,201403,7.2
MO,201404,5.8
MO,201405,6.2
MO,201406,6.3
MO,201407,6.6
MO,201408,6.2
MO,201409,5.5
MO,201410,5.1
MO,201411,5.3
MO,201412,5.3
MO,201413,6.2
MO,201501,6.2
MO,201502,6.1
MO,201503,5.9
MO,201504,5.2
MO,201505,5.4
MO,201506,5.3
MO,201507,5.5
MO,201508,4.9
MO,201509,4.3
MO,201510,4.2
MO,201511,4.2
MO,201512,4.2
MO,201513,5.1
MO,201601,4.9
MO,201602,5.0
MO,201603,4.9
MO,201604,4.3
MO,201605,4.3
MO,201606,4.8
MO,201607,5.1
MO,201608,5.0
MO,201609,4.3
MO,201610,4.1
MO,201611,3.8
MO,201612,4.1
MO,201613,4.6
MO,201701,4.7
MO,201702,4.7
MO,201703,4.3
MO,201704,3.6
MO,201705,3.8
MO,201706,3.7
MO,201707,4.1
MO,201708,4.0
MO,201709,3.1
MO,201710,2.9
MO,201711,3.2
MO,201712,3.3
MO,201713,3.8
MO,201801,4.1
MO,201802,4.0
MO,201803,3.8
MO,201804,3.1
MO,201805,3.1
MO,201806,3.3
MO,201807,3.5
MO,201808,3.2
MO,201809,2.5
MO,201810,2.5
MO,201811,2.6
MO,201812,3.0
MO,201813,3.2
MO,201901,3.9
MO,201902,3.7
MO,201903,3.7
MO,201904,2.8
MO,201905,3.0
MO,201906,3.2
MO,201907,3.6
MO,201908,3.3
MO,201909,2.6
MO,201910,2.8
MO,201911,3.0
MO,201912,3.2
MO,201913,3.2
MO,202001,3.8
MO,202002,3.5
MO,202003,4.2
MO,202004,10.9
MO,202005,9.9
MO,202006,8.5
MO,202007,8.0
MO,202008,6.3
MO,202009,5.2
MO,202010,4.5
MO,202011,4.5
MO,202012,4.9
MO,202013,6.1
MO,202101,5.5
MO,202102,5.3
MO,202103,5.0
MO,202104,4.5
MO,202105,4.7
MO,202106,4.8
MO,202107,4.4
MO,202108,4.0
MO,202109,3.1
MO,202110,3.1
MO,202111,2.8
MO,202112,2.8
MO,202113,4.2
MO,202201,3.5
MO,202202,3.2
MO,202203,2.9
MO,202204,2.1
MO,202205,2.3
MO,202206,2.4
MO,202207,2.9
MO,202208,2.8
MO,202209,2.0
MO,202210,2.5
MO,202211,2.4
MO,202212,2.4
MO,202213,2.6
MO,202301,3.2
MO,202302,3.2
MO,202303,3.1
MO,202304,2.6
MO,202305,3.1
MO,202306,3.3
MO,202307,3.4
MO,202308,3.4
MO,202309,2.8
MO,202310,3.2
MO,202311,2.9
MO,202312,3.1
MO,202313,3.1
MO,202401,3.9
MO,202402,4.1
MO,202403,3.9
MO,202404,3.3
MO,202405,3.7
MO,202406,3.9
MO,202407,4.3
MO,202408,3.9
MO,202409,3.0
MO,202410,3.3
MO,202411,3.3
MO,202412,3.2
MO,202413,3.7
MO,202501,4.4
MO,202502,4.4
MO,202503,4.4
MT,197601,7.9
MT,197602,7.5
MT,197603,6.8
MT,197604,6.0
MT,197605,4.9
MT,197606,6.1
MT,197607,5.1
MT,197608,5.1
MT,197609,4.7
MT,197610,5.3
MT,197611,5.8
MT,197612,6.4
MT,197613,5.9
MT,197701,7.5
MT,197702,7.7
MT,197703,7.4
MT,197704,5.9
MT,197705,5.3
MT,197706,6.4
MT,197707,5.5
MT,197708,5.2
MT,197709,5.4
MT,197710,5.6
MT,197711,6.2
MT,197712,6.5
MT,197713,6.2
MT,197801,7.5
MT,197802,7.7
MT,197803,7.3
MT,197804,5.8
MT,197805,4.9
MT,197806,5.5
MT,197807,4.8
MT,197808,4.7
MT,197809,4.4
MT,197810,4.4
MT,197811,4.9
MT,197812,5.6
MT,197813,5.6
MT,197901,6.5
MT,197902,6.3
MT,197903,6.4
MT,197904,5.5
MT,197905,4.4
MT,197906,5.2
MT,197907,4.6
MT,197908,4.6
MT,197909,4.3
MT,197910,4.6
MT,197911,5.0
MT,197912,5.4
MT,197913,5.2
MT,198001,6.9
MT,198002,6.7
MT,198003,6.9
MT,198004,6.6
MT,198005,5.6
MT,198006,6.4
MT,198007,6.1
MT,198008,6.0
MT,198009,5.7
MT,198010,6.1
MT,198011,6.1
MT,198012,6.7
MT,198013,6.3
MT,198101,7.9
MT,198102,7.5
MT,198103,7.4
MT,198104,6.4
MT,198105,6.0
MT,198106,6.7
MT,198107,5.8
MT,198108,5.9
MT,198109,6.1
MT,198110,6.5
MT,198111,7.1
MT,198112,8.0
MT,198113,6.8
MT,198201,9.1
MT,198202,9.2
MT,198203,9.5
MT,198204,8.8
MT,198205,8.0
MT,198206,8.6
MT,198207,7.9
MT,198208,7.7
MT,198209,7.8
MT,198210,8.2
MT,198211,8.9
MT,198212,9.6
MT,198213,8.6
MT,198301,10.6
MT,198302,10.4
MT,198303,10.3
MT,198304,9.0
MT,198305,8.6
MT,198306,9.0
MT,198307,8.0
MT,198308,7.9
MT,198309,7.5
MT,198310,7.7
MT,198311,7.9
MT,198312,8.2
MT,198313,8.7
MT,198401,8.9
MT,198402,8.5
MT,198403,8.6
MT,198404,7.8
MT,198405,6.8
MT,198406,7.4
MT,198407,7.0
MT,198408,7.0
MT,198409,6.5
MT,198410,6.8
MT,198411,7.0
MT,198412,7.7
MT,198413,7.5
MT,198501,9.0
MT,198502,8.5
MT,198503,8.5
MT,198504,7.9
MT,198505,7.1
MT,198506,7.6
MT,198507,7.0
MT,198508,6.7
MT,198509,6.8
MT,198510,7.3
MT,198511,7.5
MT,198512,8.3
MT,198513,7.7
MT,198601,8.7
MT,198602,9.1
MT,198603,9.0
MT,198604,8.0
MT,198605,7.6
MT,198606,7.9
MT,198607,7.2
MT,198608,7.0
MT,198609,7.1
MT,198610,7.3
MT,198611,7.9
MT,198612,8.1
MT,198613,7.9
MT,198701,9.1
MT,198702,8.8
MT,198703,8.6
MT,198704,7.5
MT,198705,7.0
MT,198706,7.3
MT,198707,6.7
MT,198708,6.7
MT,198709,6.5
MT,198710,7.0
MT,198711,7.3
MT,198712,7.5
MT,198713,7.5
MT,198801,8.2
MT,198802,8.0
MT,198803,7.9
MT,198804,6.8
MT,198805,6.5
MT,198806,6.5
MT,198807,6.1
MT,198808,6.0
MT,198809,5.5
MT,198810,5.8
MT,198811,6.0
MT,198812,6.3
MT,198813,6.6
MT,198901,7.5
MT,198902,7.0
MT,198903,6.8
MT,198904,6.1
MT,198905,5.5
MT,198906,5.9
MT,198907,5.3
MT,198908,5.2
MT,198909,5.1
MT,198910,5.4
MT,198911,5.8
MT,198912,6.0
MT,198913,6.0
MT,199001,7.0
MT,199002,6.7
MT,199003,6.5
MT,199004,5.9
MT,199005,5.5
MT,199006,5.7
MT,199007,5.3
MT,199008,5.3
MT,199009,5.5
MT,199010,5.8
MT,199011,6.5
MT,199012,7.1
MT,199013,6.1
MT,199101,8.2
MT,199102,8.2
MT,199103,8.5
MT,199104,7.2
MT,199105,6.5
MT,199106,6.7
MT,199107,6.1
MT,199108,6.0
MT,199109,5.8
MT,199110,6.1
MT,199111,6.7
MT,199112,7.3
MT,199113,6.9
MT,199201,8.4
MT,199202,8.2
MT,199203,7.6
MT,199204,6.6
MT,199205,6.3
MT,199206,6.8
MT,199207,6.0
MT,199208,6.0
MT,199209,5.8
MT,199210,5.8
MT,199211,6.3
MT,199212,6.7
MT,199213,6.7
MT,199301,7.8
MT,199302,7.5
MT,199303,7.2
MT,199304,6.2
MT,199305,5.8
MT,199306,6.2
MT,199307,5.6
MT,199308,5.4
MT,199309,5.0
MT,199310,5.3
MT,199311,5.5
MT,199312,5.7
MT,199313,6.1
MT,199401,7.1
MT,199402,6.8
MT,199403,6.6
MT,199404,5.6
MT,199405,4.8
MT,199406,5.2
MT,199407,4.9
MT,199408,4.8
MT,199409,4.6
MT,199410,4.9
MT,199411,5.2
MT,199412,5.7
MT,199413,5.5
MT,199501,6.8
MT,199502,6.4
MT,199503,6.4
MT,199504,5.9
MT,199505,5.3
MT,199506,5.6
MT,199507,5.2
MT,199508,5.2
MT,199509,4.9
MT,199510,5.1
MT,199511,5.6
MT,199512,6.0
MT,199513,5.7
MT,199601,7.2
MT,199602,6.6
MT,199603,6.5
MT,199604,5.9
MT,199605,5.3
MT,199606,5.2
MT,199607,5.1
MT,199608,4.8
MT,199609,4.6
MT,199610,4.6
MT,199611,5.1
MT,199612,5.7
MT,199613,5.5
MT,199701,6.7
MT,199702,6.4
MT,199703,6.6
MT,199704,5.7
MT,199705,5.0
MT,199706,5.4
MT,199707,4.9
MT,199708,4.9
MT,199709,4.6
MT,199710,4.8
MT,199711,5.1
MT,199712,5.7
MT,199713,5.5
MT,199801,6.9
MT,199802,6.5
MT,199803,6.8
MT,199804,5.5
MT,199805,5.2
MT,199806,5.6
MT,199807,5.0
MT,199808,5.0
MT,199809,4.8
MT,199810,5.2
MT,199811,5.4
MT,199812,5.6
MT,199813,5.6
MT,199901,6.6
MT,199902,6.5
MT,199903,6.2
MT,199904,5.5
MT,199905,4.9
MT,199906,5.2
MT,199907,4.8
MT,199908,4.8
MT,199909,4.5
MT,199910,4.6
MT,199911,4.8
MT,199912,5.1
MT,199913,5.3
MT,200001,6.1
MT,200002,5.9
MT,200003,5.8
MT,200004,4.8
MT,200005,4.5
MT,200006,4.7
MT,200007,4.4
MT,200008,4.4
MT,200009,4.0
MT,200010,4.1
MT,200011,4.5
MT,200012,4.7
MT,200013,4.8
MT,200101,5.8
MT,200102,5.4
MT,200103,5.5
MT,200104,4.8
MT,200105,4.1
MT,200106,4.4
MT,200107,3.9
MT,200108,4.2
MT,200109,3.8
MT,200110,4.1
MT,200111,4.5
MT,200112,5.0
MT,200113,4.6
MT,200201,5.8
MT,200202,5.6
MT,200203,5.6
MT,200204,4.9
MT,200205,4.1
MT,200206,4.6
MT,200207,4.1
MT,200208,3.8
MT,200209,3.5
MT,200210,3.9
MT,200211,4.4
MT,200212,4.8
MT,200213,4.6
MT,200301,5.7
MT,200302,5.4
MT,200303,5.4
MT,200304,4.7
MT,200305,4.2
MT,200306,4.9
MT,200307,4.4
MT,200308,4.3
MT,200309,4.1
MT,200310,4.2
MT,200311,4.6
MT,200312,4.9
MT,200313,4.7
MT,200401,5.9
MT,200402,5.4
MT,200403,5.5
MT,200404,4.6
MT,200405,4.1
MT,200406,4.6
MT,200407,4.1
MT,200408,4.0
MT,200409,3.8
MT,200410,3.9
MT,200411,4.1
MT,200412,4.4
MT,200413,4.5
MT,200501,5.5
MT,200502,5.2
MT,200503,4.9
MT,200504,4.2
MT,200505,3.8
MT,200506,4.2
MT,200507,3.7
MT,200508,3.6
MT,200509,3.4
MT,200510,3.4
MT,200511,3.7
MT,200512,3.9
MT,200513,4.1
MT,200601,4.5
MT,200602,4.3
MT,200603,4.1
MT,200604,3.6
MT,200605,3.1
MT,200606,3.4
MT,200607,3.2
MT,200608,2.9
MT,200609,2.7
MT,200610,2.7
MT,200611,2.8
MT,200612,3.2
MT,200613,3.4
MT,200701,3.9
MT,200702,3.6
MT,200703,3.3
MT,200704,3.1
MT,200705,2.8
MT,200706,3.4
MT,200707,3.3
MT,200708,3.2
MT,200709,3.1
MT,200710,3.3
MT,200711,3.5
MT,200712,4.1
MT,200713,3.4
MT,200801,4.8
MT,200802,4.6
MT,200803,4.7
MT,200804,4.1
MT,200805,4.0
MT,200806,4.5
MT,200807,4.3
MT,200808,4.5
MT,200809,4.4
MT,200810,4.8
MT,200811,5.3
MT,200812,6.2
MT,200813,4.7
MT,200901,7.7
MT,200902,7.9
MT,200903,8.1
MT,200904,7.1
MT,200905,6.8
MT,200906,7.1
MT,200907,6.7
MT,200908,6.6
MT,200909,6.4
MT,200910,6.5
MT,200911,6.9
MT,200912,7.6
MT,200913,7.1
MT,201001,8.6
MT,201002,8.5
MT,201003,8.2
MT,201004,7.3
MT,201005,6.7
MT,201006,7.0
MT,201007,6.6
MT,201008,6.5
MT,201009,6.2
MT,201010,6.3
MT,201011,6.8
MT,201012,7.3
MT,201013,7.2
MT,201101,8.2
MT,201102,7.7
MT,201103,7.5
MT,201104,6.7
MT,201105,6.2
MT,201106,6.7
MT,201107,6.3
MT,201108,6.2
MT,201109,5.9
MT,201110,5.9
MT,201111,5.9
MT,201112,6.4
MT,201113,6.6
MT,201201,7.1
MT,201202,6.8
MT,201203,6.6
MT,201204,5.8
MT,201205,5.5
MT,201206,5.9
MT,201207,5.6
MT,201208,5.4
MT,201209,4.9
MT,201210,5.1
MT,201211,5.2
MT,201212,5.7
MT,201213,5.8
MT,201301,6.7
MT,201302,6.2
MT,201303,6.0
MT,201304,5.3
MT,201305,4.9
MT,201306,5.5
MT,201307,5.1
MT,201308,4.9
MT,201309,4.5
MT,201310,4.8
MT,201311,4.9
MT,201312,5.3
MT,201313,5.3
MT,201401,5.9
MT,201402,5.6
MT,201403,5.6
MT,201404,4.4
MT,201405,4.3
MT,201406,4.5
MT,201407,4.5
MT,201408,4.3
MT,201409,3.8
MT,201410,3.9
MT,201411,4.3
MT,201412,4.5
MT,201413,4.6
MT,201501,5.4
MT,201502,5.0
MT,201503,4.8
MT,201504,4.1
MT,201505,3.9
MT,201506,4.2
MT,201507,4.1
MT,201508,3.8
MT,201509,3.5
MT,201510,3.9
MT,201511,4.1
MT,201512,4.6
MT,201513,4.3
MT,201601,5.2
MT,201602,5.1
MT,201603,5.0
MT,201604,4.2
MT,201605,3.9
MT,201606,4.4
MT,201607,4.0
MT,201608,3.9
MT,201609,3.5
MT,201610,3.9
MT,201611,3.8
MT,201612,4.5
MT,201613,4.3
MT,201701,5.2
MT,201702,4.9
MT,201703,4.6
MT,201704,4.0
MT,201705,3.7
MT,201706,4.0
MT,201707,3.8
MT,201708,3.7
MT,201709,3.4
MT,201710,3.5
MT,201711,3.9
MT,201712,4.2
MT,201713,4.1
MT,201801,4.9
MT,201802,4.7
MT,201803,4.4
MT,201804,3.7
MT,201805,3.2
MT,201806,3.8
MT,201807,3.4
MT,201808,3.3
MT,201809,3.0
MT,201810,3.1
MT,201811,3.3
MT,201812,3.9
MT,201813,3.7
MT,201901,4.8
MT,201902,4.2
MT,201903,4.2
MT,201904,3.4
MT,201905,3.1
MT,201906,3.4
MT,201907,3.2
MT,201908,3.2
MT,201909,2.8
MT,201910,3.0
MT,201911,3.2
MT,201912,3.7
MT,201913,3.5
MT,202001,4.4
MT,202002,4.1
MT,202003,4.7
MT,202004,11.8
MT,202005,9.0
MT,202006,7.4
MT,202007,6.6
MT,202008,5.2
MT,202009,4.6
MT,202010,3.9
MT,202011,4.0
MT,202012,4.4
MT,202013,5.8
MT,202101,4.9
MT,202102,4.7
MT,202103,4.3
MT,202104,3.7
MT,202105,3.2
MT,202106,3.8
MT,202107,3.2
MT,202108,3.0
MT,202109,2.3
MT,202110,2.5
MT,202111,2.5
MT,202112,2.7
MT,202113,3.4
MT,202201,3.6
MT,202202,3.3
MT,202203,3.0
MT,202204,2.7
MT,202205,2.5
MT,202206,2.8
MT,202207,2.5
MT,202208,2.5
MT,202209,2.0
MT,202210,2.2
MT,202211,2.2
MT,202212,2.6
MT,202213,2.7
MT,202301,3.2
MT,202302,3.1
MT,202303,3.0
MT,202304,2.4
MT,202305,2.4
MT,202306,2.6
MT,202307,2.4
MT,202308,2.4
MT,202309,2.2
MT,202310,2.6
MT,202311,2.7
MT,202312,3.3
MT,202313,2.7
MT,202401,3.8
MT,202402,3.7
MT,202403,3.4
MT,202404,2.8
MT,202405,2.7
MT,202406,3.1
MT,202407,2.9
MT,202408,2.8
MT,202409,2.4
MT,202410,2.4
MT,202411,2.7
MT,202412,3.0
MT,202413,3.0
MT,202501,3.2
MT,202502,3.4
MT,202503,3.0
NE,197601,4.2
NE,197602,4.1
NE,197603,3.5
NE,197604,2.8
NE,197605,2.6
NE,197606,3.4
NE,197607,2.9
NE,197608,2.8
NE,197609,2.9
NE,197610,2.8
NE,197611,2.9
NE,197612,3.1
NE,197613,3.2
NE,197701,3.8
NE,197702,3.7
NE,197703,3.5
NE,197704,3.0
NE,197705,2.9
NE,197706,3.8
NE,197707,3.3
NE,197708,3.2
NE,197709,3.4
NE,197710,3.4
NE,197711,3.4
NE,197712,3.1
NE,197713,3.4
NE,197801,4.2
NE,197802,4.1
NE,197803,3.9
NE,197804,3.1
NE,197805,2.4
NE,197806,3.1
NE,197807,2.8
NE,197808,2.5
NE,197809,2.4
NE,197810,2.2
NE,197811,2.3
NE,197812,2.6
NE,197813,3.0
NE,197901,3.1
NE,197902,3.1
NE,197903,2.7
NE,197904,2.8
NE,197905,2.7
NE,197906,3.2
NE,197907,3.0
NE,197908,3.0
NE,197909,3.0
NE,197910,2.7
NE,197911,2.6
NE,197912,2.8
NE,197913,2.9
NE,198001,3.8
NE,198002,3.5
NE,198003,3.4
NE,198004,3.5
NE,198005,3.8
NE,198006,4.5
NE,198007,4.3
NE,198008,4.1
NE,198009,3.8
NE,198010,3.8
NE,198011,3.7
NE,198012,3.8
NE,198013,3.8
NE,198101,4.6
NE,198102,4.4
NE,198103,4.3
NE,198104,3.8
NE,198105,3.7
NE,198106,4.3
NE,198107,3.8
NE,198108,3.7
NE,198109,3.9
NE,198110,4.2
NE,198111,4.2
NE,198112,4.5
NE,198113,4.1
NE,198201,5.3
NE,198202,5.6
NE,198203,5.6
NE,198204,5.1
NE,198205,5.4
NE,198206,5.8
NE,198207,5.5
NE,198208,5.1
NE,198209,5.3
NE,198210,5.4
NE,198211,5.6
NE,198212,6.1
NE,198213,5.5
NE,198301,7.1
NE,198302,7.0
NE,198303,6.6
NE,198304,6.0
NE,198305,5.7
NE,198306,5.9
NE,198307,5.1
NE,198308,4.7
NE,198309,4.6
NE,198310,4.6
NE,198311,4.4
NE,198312,4.8
NE,198313,5.5
NE,198401,5.5
NE,198402,5.4
NE,198403,4.9
NE,198404,4.7
NE,198405,4.1
NE,198406,4.2
NE,198407,4.3
NE,198408,3.9
NE,198409,4.1
NE,198410,4.0
NE,198411,4.0
NE,198412,4.2
NE,198413,4.4
NE,198501,5.5
NE,198502,5.5
NE,198503,5.4
NE,198504,5.0
NE,198505,4.8
NE,198506,5.3
NE,198507,5.1
NE,198508,4.7
NE,198509,4.8
NE,198510,4.9
NE,198511,4.9
NE,198512,5.2
NE,198513,5.1
NE,198601,5.7
NE,198602,6.0
NE,198603,5.6
NE,198604,4.9
NE,198605,4.6
NE,198606,5.0
NE,198607,4.8
NE,198608,4.2
NE,198609,4.4
NE,198610,4.4
NE,198611,4.5
NE,198612,4.2
NE,198613,4.9
NE,198701,5.2
NE,198702,5.2
NE,198703,5.0
NE,198704,4.0
NE,198705,4.3
NE,198706,4.6
NE,198707,4.3
NE,198708,4.0
NE,198709,3.9
NE,198710,3.9
NE,198711,3.7
NE,198712,3.6
NE,198713,4.3
NE,198801,4.3
NE,198802,4.2
NE,198803,4.0
NE,198804,3.4
NE,198805,3.4
NE,198806,3.7
NE,198807,3.5
NE,198808,3.2
NE,198809,3.2
NE,198810,3.0
NE,198811,3.0
NE,198812,2.9
NE,198813,3.5
NE,198901,3.6
NE,198902,3.3
NE,198903,3.2
NE,198904,2.8
NE,198905,2.7
NE,198906,3.3
NE,198907,3.0
NE,198908,2.6
NE,198909,2.6
NE,198910,2.5
NE,198911,2.5
NE,198912,2.5
NE,198913,2.9
NE,199001,3.0
NE,199002,2.8
NE,199003,2.6
NE,199004,2.3
NE,199005,2.1
NE,199006,2.3
NE,199007,2.4
NE,199008,2.2
NE,199009,2.1
NE,199010,2.0
NE,199011,1.9
NE,199012,2.1
NE,199013,2.3
NE,199101,3.1
NE,199102,3.0
NE,199103,2.8
NE,199104,2.4
NE,199105,2.6
NE,199106,2.9
NE,199107,2.8
NE,199108,2.4
NE,199109,2.4
NE,199110,2.2
NE,199111,2.5
NE,199112,2.5
NE,199113,2.6
NE,199201,3.3
NE,199202,3.2
NE,199203,3.0
NE,199204,2.7
NE,199205,2.8
NE,199206,3.3
NE,199207,2.9
NE,199208,2.7
NE,199209,2.5
NE,199210,2.5
NE,199211,2.3
NE,199212,2.6
NE,199213,2.8
NE,199301,3.4
NE,199302,3.4
NE,199303,3.3
NE,199304,2.7
NE,199305,2.8
NE,199306,3.2
NE,199307,2.8
NE,199308,2.4
NE,199309,2.3
NE,199310,2.4
NE,199311,2.2
NE,199312,2.4
NE,199313,2.8
NE,199401,3.3
NE,199402,3.2
NE,199403,3.2
NE,199404,2.6
NE,199405,2.4
NE,199406,2.9
NE,199407,2.6
NE,199408,2.3
NE,199409,2.4
NE,199410,2.3
NE,199411,2.2
NE,199412,2.4
NE,199413,2.6
NE,199501,3.1
NE,199502,2.8
NE,199503,2.7
NE,199504,2.7
NE,199505,2.7
NE,199506,2.9
NE,199507,2.8
NE,199508,2.4
NE,199509,2.4
NE,199510,2.4
NE,199511,2.3
NE,199512,2.5
NE,199513,2.6
NE,199601,3.3
NE,199602,3.1
NE,199603,3.0
NE,199604,2.7
NE,199605,2.7
NE,199606,3.0
NE,199607,3.0
NE,199608,2.3
NE,199609,2.3
NE,199610,2.4
NE,199611,2.4
NE,199612,2.3
NE,199613,2.7
NE,199701,3.1
NE,199702,2.9
NE,199703,2.7
NE,199704,2.2
NE,199705,2.3
NE,199706,2.8
NE,199707,2.5
NE,199708,2.2
NE,199709,2.3
NE,199710,2.1
NE,199711,1.8
NE,199712,2.0
NE,199713,2.4
NE,199801,2.8
NE,199802,2.7
NE,199803,2.8
NE,199804,2.2
NE,199805,2.3
NE,199806,2.7
NE,199807,2.8
NE,199808,2.4
NE,199809,2.3
NE,199810,2.5
NE,199811,2.4
NE,199812,2.5
NE,199813,2.5
NE,199901,3.0
NE,199902,3.0
NE,199903,2.8
NE,199904,2.7
NE,199905,2.7
NE,199906,3.2
NE,199907,3.0
NE,199908,2.6
NE,199909,2.6
NE,199910,2.4
NE,199911,2.5
NE,199912,2.6
NE,199913,2.8
NE,200001,3.2
NE,200002,3.1
NE,200003,3.0
NE,200004,2.7
NE,200005,2.8
NE,200006,3.0
NE,200007,2.9
NE,200008,2.6
NE,200009,2.6
NE,200010,2.7
NE,200011,2.6
NE,200012,2.6
NE,200013,2.8
NE,200101,3.3
NE,200102,3.3
NE,200103,3.4
NE,200104,3.0
NE,200105,2.9
NE,200106,3.3
NE,200107,3.2
NE,200108,3.0
NE,200109,2.9
NE,200110,3.0
NE,200111,3.2
NE,200112,3.3
NE,200113,3.2
NE,200201,4.1
NE,200202,4.0
NE,200203,4.1
NE,200204,3.8
NE,200205,3.5
NE,200206,4.0
NE,200207,3.8
NE,200208,3.3
NE,200209,3.3
NE,200210,3.2
NE,200211,3.4
NE,200212,3.5
NE,200213,3.7
NE,200301,4.2
NE,200302,4.1
NE,200303,4.1
NE,200304,3.9
NE,200305,3.9
NE,200306,4.4
NE,200307,4.1
NE,200308,3.7
NE,200309,3.8
NE,200310,3.6
NE,200311,3.5
NE,200312,3.6
NE,200313,3.9
NE,200401,4.4
NE,200402,4.2
NE,200403,4.2
NE,200404,3.7
NE,200405,3.7
NE,200406,4.1
NE,200407,3.9
NE,200408,3.7
NE,200409,3.7
NE,200410,3.6
NE,200411,3.6
NE,200412,3.8
NE,200413,3.9
NE,200501,4.5
NE,200502,4.4
NE,200503,4.3
NE,200504,3.8
NE,200505,3.8
NE,200506,3.9
NE,200507,3.8
NE,200508,3.4
NE,200509,3.5
NE,200510,3.3
NE,200511,3.5
NE,200512,3.4
NE,200513,3.8
NE,200601,3.6
NE,200602,3.5
NE,200603,3.3
NE,200604,3.1
NE,200605,2.8
NE,200606,3.2
NE,200607,3.3
NE,200608,2.9
NE,200609,2.8
NE,200610,2.7
NE,200611,2.7
NE,200612,2.7
NE,200613,3.1
NE,200701,3.4
NE,200702,3.3
NE,200703,2.9
NE,200704,2.7
NE,200705,2.9
NE,200706,3.3
NE,200707,3.2
NE,200708,2.8
NE,200709,2.8
NE,200710,2.8
NE,200711,2.8
NE,200712,2.7
NE,200713,3.0
NE,200801,3.3
NE,200802,3.3
NE,200803,3.2
NE,200804,2.9
NE,200805,3.0
NE,200806,3.4
NE,200807,3.4
NE,200808,3.1
NE,200809,3.2
NE,200810,3.2
NE,200811,3.2
NE,200812,3.6
NE,200813,3.2
NE,200901,4.6
NE,200902,4.6
NE,200903,4.8
NE,200904,4.5
NE,200905,4.6
NE,200906,4.9
NE,200907,4.8
NE,200908,4.6
NE,200909,4.6
NE,200910,4.4
NE,200911,4.3
NE,200912,4.7
NE,200913,4.6
NE,201001,5.4
NE,201002,5.4
NE,201003,5.2
NE,201004,4.6
NE,201005,4.4
NE,201006,4.9
NE,201007,4.6
NE,201008,4.3
NE,201009,4.3
NE,201010,4.2
NE,201011,4.2
NE,201012,4.3
NE,201013,4.7
NE,201101,5.0
NE,201102,4.9
NE,201103,4.7
NE,201104,4.3
NE,201105,4.3
NE,201106,4.7
NE,201107,4.5
NE,201108,4.3
NE,201109,4.1
NE,201110,4.0
NE,201111,3.8
NE,201112,4.1
NE,201113,4.4
NE,201201,4.4
NE,201202,4.5
NE,201203,4.2
NE,201204,3.7
NE,201205,3.7
NE,201206,4.1
NE,201207,4.2
NE,201208,3.8
NE,201209,3.5
NE,201210,3.6
NE,201211,3.4
NE,201212,3.8
NE,201213,3.9
NE,201301,4.4
NE,201302,4.2
NE,201303,3.9
NE,201304,3.6
NE,201305,3.7
NE,201306,4.1
NE,201307,4.0
NE,201308,3.5
NE,201309,3.4
NE,201310,3.3
NE,201311,3.1
NE,201312,3.3
NE,201313,3.7
NE,201401,3.8
NE,201402,3.9
NE,201403,3.9
NE,201404,3.1
NE,201405,3.1
NE,201406,3.4
NE,201407,3.6
NE,201408,3.1
NE,201409,2.9
NE,201410,2.7
NE,201411,2.6
NE,201412,2.8
NE,201413,3.2
NE,201501,3.3
NE,201502,3.1
NE,201503,3.1
NE,201504,2.8
NE,201505,2.9
NE,201506,3.2
NE,201507,3.3
NE,201508,2.9
NE,201509,2.7
NE,201510,2.8
NE,201511,2.7
NE,201512,2.9
NE,201513,3.0
NE,201601,3.3
NE,201602,3.3
NE,201603,3.3
NE,201604,3.0
NE,201605,2.8
NE,201606,3.4
NE,201607,3.4
NE,201608,3.1
NE,201609,3.0
NE,201610,3.1
NE,201611,2.8
NE,201612,3.0
NE,201613,3.1
NE,201701,3.5
NE,201702,3.3
NE,201703,3.0
NE,201704,2.8
NE,201705,2.8
NE,201706,3.1
NE,201707,3.1
NE,201708,2.9
NE,201709,2.7
NE,201710,2.5
NE,201711,2.7
NE,201712,2.9
NE,201713,3.0
NE,201801,3.2
NE,201802,3.3
NE,201803,3.1
NE,201804,2.8
NE,201805,2.7
NE,201806,3.2
NE,201807,3.1
NE,201808,2.8
NE,201809,2.6
NE,201810,2.7
